ID,pchembl,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,IC50,Binary_value
CHEMBL514545,8.7,3.20088,32,404.304,7,8,2,440.592,122.5849,8,4,30148821.75,-2.4,174,3,3,1,1.15625,1.875,2.5,0.476927728,0.259822869,0.259822869,-0.476927728,1.422167306,844.7807882000002,22.78182845,10.03257382,5.497684789,22.553831,15.51510031,19.45243966,12.11188324,9.974965461,7.7140830560000015,5.137074002,19.45243966,12.11188324,9.974965461,7.7140830560000015,5.137074002,2,8,0.75,190.679253,20.27034989,4.794537184,4.983978521,10.24587008,0.0,0.0,95.17538196,13.59242839,6.606881965,17.45053558,0.0,11.70439283,5.907179729,0.0,9.531400138,5.261891555,20.18465538,17.25080256,57.78739461,45.65328375,11.38785599,11.94920965,11.72504251,15.37044016,61.11154165,0.0,28.58191543,73.96978778,0.0,0.0,0.0,5.817862777999999,5.879988336,0.0,0.0,17.61157256,35.2389988,38.89673409,38.52492974,7.047671983,6.069221313,32.54911596,4.736862953999999,10.05642874,0.0,5.98357837,23.60417744,15.47626335,0.94987083,1.504012881,2.01411464,11.04146237,3.439079462,3.737440656,0.0,2.0,1
CHEMBL515025,8.52,3.20088,32,404.304,7,8,2,440.592,122.5849,7,4,15323548.97,-2.4,174,3,3,1,1.15625,1.875,2.46875,0.476641643,0.25982287,0.25982287,-0.476641643,1.4530387319999998,844.7807882000002,22.78182845,10.03257382,5.146487603,22.553831,15.51510031,19.45243966,12.11188324,10.00238624,7.862063937,5.3895843160000005,19.45243966,12.11188324,10.00238624,7.862063937,5.3895843160000005,2,8,0.75,190.679253,20.27034989,4.794537184,4.983978521,10.24587008,0.0,6.420821622999999,88.75456034,13.59242839,6.606881965,17.45053558,0.0,11.70439283,5.907179729,0.0,9.531400138,5.261891555,20.18465538,17.25080256,57.78739461,45.65328375,11.38785599,11.94920965,11.72504251,15.37044016,61.11154165,0.0,28.58191543,73.96978778,0.0,0.0,0.0,5.817862777999999,5.879988336,0.0,0.0,17.61157256,35.2389988,32.47591246,44.94575136,7.047671983,6.069221313,32.54911596,4.736862953999999,10.05642874,0.0,6.037687166,23.62345629,15.51247111,0.923519021,1.305743926,2.019009056,11.29714231,3.31773582,3.713235296,0.0,3.0,1
CHEMBL515494,4.48,2.95638,30,426.286,5,11,3,443.422,99.9339,5,3,3370822.933,-2.97,160,1,1,2,1.333333333,1.933333333,2.4,0.490240318,0.490240318,0.4745811720000001,-0.4745811720000001,3.96e-07,942.4915433,23.31031737,9.231602313,5.774406924,22.52673326,13.99785489,15.31874621,8.556871407000001,6.545043822,4.384168122,2.716145079,16.13524279,9.436524218999999,7.545710888999999,5.302520917,3.524338446,4,6,0.315789474,172.4750918,16.15698348,4.794537184,9.184952232,18.4331367,11.33678588,30.33183534,23.43070295,17.21587486,12.11106214,11.35614609,0.0,5.907179729,0.0,12.14560381,32.25726195,5.261891555,5.316788604,5.733667477000001,36.51661389,0.0,58.03608471,6.069221313,23.2132709,11.05045608,34.74007701,16.00989599,17.14833371,22.77932635,41.77826518,0.0,0.0,17.56166019,0.0,11.33678588,29.63354962,18.15594851,11.29796882,5.563451492,17.40315295,5.38006277,30.33183534,11.38600992,15.63473206,27.61808893,0.0,45.18010285,21.61558439,20.95908107,5.991475352999999,-3.545893056,12.28369138,-4.3827559680000014,0.0,0.0,1.232047318,33400.0,0
CHEMBL515663,7.82,3.70308,29,362.287,5,6,2,389.503,111.3409,7,4,8625082.029,-2.94,150,2,2,2,1.172413793,1.931034483,2.620689655,0.368989072,0.256125973,0.256125973,-0.368989072,1.351955905,891.2293677000001,19.37962302,8.604674029,4.916899653,20.10623724,14.17256506,16.65530199,10.50572757,8.383470331,6.356562697999999,4.208758242,16.65530199,10.50572757,8.383470331,6.356562697999999,4.208758242,2,6,0.47826087,171.31420459999995,10.63357721,4.794537184,9.967957042,5.261891555,0.0,30.33183534,61.84209937,19.28635638,0.0,17.45053558,0.0,5.824404498,5.907179729,0.0,4.794537184,5.261891555,15.28474565,11.33289652,44.94575136,18.40630142,53.4799864,6.069221313,11.72504251,10.63357721,28.96464958,6.420821622999999,22.66400938,60.27077439999999,36.52867891,0.0,0.0,5.817862777999999,0.0,0.0,0.0,11.73158423,29.25896719,12.96557803,50.2852248,0.0,36.40105666,20.60153425,5.261891555,4.794537184,0.0,0.0,20.93967798,15.40906669,2.238811664,0.915369555,12.00152385,10.09748181,1.3147351109999998,0.0,0.0,15.0,1
CHEMBL516292,5.23,2.81728,29,407.288,5,10,3,425.432,99.9759,5,3,2114424.85,-2.9,154,1,1,2,1.310344828,1.931034483,2.413793103,0.490240318,0.490240318,0.4745811720000001,-0.4745811720000001,3.7e-07,881.5945902999998,22.3897564,9.066069863,6.037482251,21.65648977,13.58717129,15.018132,8.451222504,6.432692789,4.289010393,2.691137321,15.83462859,9.330875315,7.464937971,5.187726857,3.455982889,4,6,0.315789474,168.3095563,16.15698348,4.794537184,4.794537184,18.4331367,11.33678588,36.39820241,23.43070295,17.21587486,12.11106214,5.538925252,0.0,5.907179729,0.0,12.14560381,27.86684691,5.261891555,5.316788604,5.733667477000001,36.51661389,0.0,58.28523094,6.069221313,23.2132709,11.05045608,34.74007701,16.00989599,11.33111287,22.77932635,47.84463225,0.0,0.0,13.17124514,0.0,11.33678588,23.72636989,11.82508578,12.84164325,10.44059869,0.0,11.33678588,47.84463225,11.38600992,15.63473206,23.22767388,0.0,31.73611111,22.24710367,21.41591444,6.247137267,-2.960676939,15.3391546,-3.938504425,0.0,0.0,1.580426947,5900.0,0
CHEMBL518284,8.05,4.2573,33,531.2040000000002,3,8,2,560.436,136.8333,11,2,13772991.61,-2.84,174,0,0,2,0.96969697,1.545454545,2.060606061,0.361373472,0.324846747,0.324846747,-0.361373472,2.134574611,1012.952474,26.41261971,13.00923072,8.218375477999999,24.38010441,15.74362116,19.04666011,10.93221584,8.23662773,5.075824261,3.394307099,21.2041584,12.01096498,9.48225995,5.794990358,3.753890147,2,7,0.36,207.66114030000003,16.16470621,14.38361155,0.0,4.789866254,0.0,51.4575015,76.74279118,9.133633762999999,6.041840829,6.041840829,0.0,5.907179729,11.69042468,6.21460058,19.17347781,0.0,10.63357721,5.9179060460000015,52.11735813,0.0,63.19569931,11.12690298,46.40307561,10.63357721,40.6857529,9.589074368,9.488088317,50.39166514,48.53093655,0.0,16.65803198,0.0,0.0,22.59087063,23.77410633,11.82508578,24.82591636,20.91168583,0.0,12.13273414,57.16941401,38.01431409,5.531128999,14.38361155,0.0,1.146611615,40.66589454,5.496990897000001,11.13267395,-1.149914683,13.69265976,2.258204543,5.792185457,0.0,2.251360581,9.0,1
CHEMBL519459,7.82,5.57828,36,450.352,6,7,0,485.632,138.438,7,5,247169545.2,-3.4,188,2,2,3,1.111111111,1.861111111,2.555555556,0.487388243,0.2336774,0.2336774,-0.487388243,1.265926299,1229.023277,24.30130491,11.11297999,5.534601665,24.90720215,17.60168809,21.15664809,13.33991578,10.30243568,7.984608689,5.825260254,21.15664809,13.33991578,10.30243568,7.984608689,5.825260254,0,7,0.517241379,212.64842400000003,14.20387233,4.794537184,9.967957042,5.261891555,0.0,44.23684225,54.86082966,38.14107420000001,5.693927995,24.07279233,0.0,11.73158423,0.0,0.0,9.531400138,5.261891555,19.43496642,5.9179060460000015,77.35985459999998,13.08951281,53.6104629,11.81873315,16.94058116,4.736862953999999,38.43165896,17.94617555,17.24901891,81.29000021,36.52867891,0.0,11.03340144,0.0,5.749511833,0.0,0.0,11.73158423,12.52478801,67.2914814,37.66755961,13.12058077,4.899909731,50.93611334,4.736862953999999,10.05642874,0.0,8.440425716,22.22357418,10.25575139,3.194949931,2.467286535,12.58536621,11.52418915,4.641790224,0.0,0.0,15.0,1
CHEMBL520427,8.1,4.81078,31,390.297,6,7,1,417.513,118.5127,7,4,15599714.37,-3.4,160,1,1,3,1.258064516,2.032258065,2.741935484,0.487385915,0.2336774,0.2336774,-0.487385915,1.521756559,1091.595414,20.85592721,9.605995283,5.20717613,21.63118127,15.11852484,17.803657100000006,10.87868174,8.158623814,5.867505259,4.2990840289999985,17.803657100000006,10.87868174,8.158623814,5.867505259,4.2990840289999985,1,7,0.4166666670000001,181.6195731,14.62075121,4.794537184,9.967957042,5.261891555,0.0,32.10410811,42.67056301,30.73894767,5.693927995,24.07279233,0.0,11.73158423,0.0,0.0,9.531400138,5.261891555,14.53505669,5.9179060460000015,58.60030531,5.316788604,48.04701141,11.81873315,22.62796744,10.05365156,20.44223642,17.94617555,17.24901891,56.96699943,36.52867891,0.0,11.03340144,5.687386275,5.749511833,0.0,0.0,11.73158423,6.606881965,47.04771161,39.02784531,6.196843572000001,36.40105666,19.85184529,4.736862953999999,10.05642874,0.0,8.202608777,19.76453925,12.89230168,2.545236237,1.555642836,11.40682603,9.400921899,2.73192329,0.0,0.0,8.0,1
CHEMBL520445,7.8,4.55058,30,380.278,6,7,1,404.47,111.1683,7,4,10132991.92,-3.4,154,1,1,3,1.233333333,2.0,2.7,0.487387779,0.335182862,0.335182862,-0.487387779,1.553069936,1076.261551,19.89656684,8.952071006,4.432099788,20.92407448,14.63536159,16.75087069,10.35228854,7.782590161,5.794087231000002,4.155064545,16.75087069,10.35228854,7.782590161,5.794087231000002,4.155064545,1,7,0.391304348,174.49900259999995,14.41049,0.0,14.76249423,5.261891555,0.0,32.10410811,42.67056301,18.12782419,11.25737949,24.07279233,0.0,5.824404498,0.0,5.969305287999999,14.63792753,5.261891555,14.53505669,5.9179060460000015,51.67656811,0.0,53.6104629,11.81873315,17.00270672,4.736862953999999,25.61088937,13.15163837,17.24901891,60.40125091,36.52867891,0.0,11.03340144,0.0,5.749511833,0.0,5.969305287999999,11.38785599,12.3563938,35.61081351,44.23684225,18.32957771,12.13558838,14.53505669,9.843390349,10.05642874,0.0,8.055420026,19.53664257,19.10773026,1.951803477,0.533513737,10.39654009,9.263562525,1.154787318,0.0,0.0,16.0,1
CHEMBL521700,7.72,5.4432800000000015,28,391.176,4,6,0,407.304,111.657,5,4,3548074.697,-2.87,138,0,0,4,0.928571429,1.571428571,2.214285714,0.328823572,0.233677388,0.233677388,-0.328823572,1.701127782,1156.334051,18.49130952,8.01623182,4.012904541,19.50986092,13.61852484,14.93960636,8.863451901,6.551383144,4.656245488,3.2468111260000003,16.45146426,9.619380847,7.424254705,5.160198119,3.498787441,0,4,0.13636363599999998,172.5445645,4.567099648,0.0,9.967957042,5.261891555,0.0,47.46734805,47.87955995,40.28784044,0.0,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,0.0,19.38639965,0.0,93.48464929,6.069221313,34.23528122,0.0,14.53505669,19.38639965,11.33111287,22.64523548,60.79414719,10.04526663,11.03340144,0.0,0.0,23.20187978,0.0,5.824404498,0.0,51.7224472,5.563451492,6.196843572000001,54.60015786,20.60142376,23.20187978,5.261891555,0.0,2.167725813,8.553751177,11.55617084,4.2563180030000005,0.17720912800000002,19.80919413,3.293183155,0.745969606,0.0,11.99603371,19.0,1
CHEMBL522326,7.0,6.29778,29,379.745,4,5,0,406.961,116.927,5,4,5800115.01,-2.38,150,1,1,3,1.068965517,1.793103448,2.517241379,0.329147476,0.233677387,0.233677387,-0.329147476,1.609257591,992.1328333,19.91572834,9.411858396,4.971475376,20.053831,14.22467799,16.77933855,10.72429394,8.174734724,6.1046022970000005,4.495877028,17.5352675,11.10225841,8.611170504,6.356578612000001,4.621865185,0,4,0.458333333,177.09790990000005,4.567099648,0.0,9.967957042,5.261891555,0.0,68.67942539,36.10128037,35.26520712,0.0,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,5.9179060460000015,64.33215101,0.0,58.63309621,6.069221313,22.63434133,0.0,14.53505669,12.96557803,17.24901891,68.44835697,36.52867891,5.022633314,11.03340144,0.0,0.0,11.60093989,0.0,5.824404498,0.0,34.93951882,62.62395247,6.196843572000001,12.13273414,38.80337921,11.60093989,5.261891555,0.0,2.310740977,8.705191676,11.00891699,3.321101899,1.022456734,12.27468783,13.30781566,0.943424255,0.0,6.050108422,99.0,1
CHEMBL523037,7.62,4.88548,27,334.277,5,5,1,359.477,107.2037,6,4,2917646.652,-2.87,138,1,1,3,1.148148148,1.962962963,2.740740741,0.379467005,0.233677394,0.233677394,-0.379467005,1.585722139,932.4866955,17.53916848,8.216532212,4.10940758,18.47648073,13.33083114,15.56451079,9.874628101,7.383963861,5.553522449,4.079553436,15.56451079,9.874628101,7.383963861,5.553522449,4.079553436,1,5,0.409090909,159.6146216,9.883888252,0.0,9.967957042,5.261891555,0.0,50.30320932,30.53782887,29.50913846,6.544756406,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,5.9179060460000015,51.61444255,5.316788604,54.11337848,6.069221313,16.72078771,5.316788604,14.53505669,13.08951281,17.24901891,50.04326223,42.59504598,0.0,11.03340144,5.687386275,0.0,0.0,0.0,5.824404498,0.0,35.72820657,44.21885773,6.196843572000001,18.19910121,44.12016781,0.0,5.261891555,0.0,2.280157785,8.638138166000001,13.68109793,3.168201967,1.046751783,14.44385281,9.733090735,1.675375488,0.0,0.0,24.0,1
CHEMBL523336,8.7,4.98338,25,331.701,4,5,0,352.869,100.573,4,3,441129.2569,-2.38,128,0,0,3,1.2,1.92,2.56,0.329137312,0.233677387,0.233677387,-0.329137312,2.026032736,927.2150494,17.44326917,6.854824363,4.180175965,18.02673326,11.85348651,14.75224081,8.353102459,7.485577135,4.2043130889999984,2.802048801,15.50816976,8.731066932000001,7.922012916,4.456289404,2.9280369580000003,0,4,0.35,152.6439726,4.567099648,0.0,9.967957042,5.261891555,0.0,44.50488563,35.59836479,35.26520712,0.0,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,5.414990469,40.15761125,0.0,58.63309621,6.069221313,22.63434133,0.0,14.53505669,12.96557803,16.74610334,44.27381721,36.52867891,5.022633314,11.03340144,0.0,0.0,11.60093989,0.0,11.23939497,0.0,35.4424344,11.25737949,6.196843572000001,30.33468959,41.37263536,16.86283144,0.0,0.0,2.2199508690000003,8.544686482000001,10.82522863,3.419051327,0.208936669,12.05544175,3.551272781,7.547179081,0.0,5.989363524,2.0,1
CHEMBL523501,8.15,5.12748,26,343.712,4,5,0,364.88,103.076,5,4,1707628.67,-2.38,132,1,1,3,1.192307692,1.961538462,2.692307692,0.329147476,0.233677387,0.233677387,-0.329147476,1.679159359,946.5417974,17.05489273,7.47078774,3.587473733,17.93251065,12.72467799,14.65801821,9.22429394,7.114074552000001,5.354602297,3.965546942,15.41394715,9.602258413,7.550510332999999,5.606578612000001,4.091535099,0,4,0.380952381,158.0030835,4.567099648,0.0,9.967957042,5.261891555,0.0,49.41696052,36.10128037,35.26520712,0.0,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,5.9179060460000015,45.06968614,0.0,58.63309621,6.069221313,22.63434133,0.0,14.53505669,12.96557803,17.24901891,49.1858921,36.52867891,5.022633314,11.03340144,0.0,0.0,11.60093989,0.0,5.824404498,0.0,34.93951882,43.3614876,6.196843572000001,12.13273414,38.80337921,16.86283144,0.0,0.0,2.282520314,8.617944584,10.91118515,3.301859262,1.04524599,12.19058936,9.139816033999999,0.943424255,0.0,6.011859492,7.0,1
CHEMBL523673,6.36,6.01738,30,368.314,4,4,0,394.522,120.189,5,5,15793391.99,-3.19,150,1,1,4,1.0,1.833333333,2.7,0.329147092,0.233677387,0.233677387,-0.329147092,1.5324142859999998,1219.728585,18.81435899,8.277420661,3.681527661,20.33828805,14.81399439,17.21921132,11.0353117,8.479434041000001,6.557607256,4.972697667,17.21921132,11.0353117,8.479434041000001,6.557607256,4.972697667,0,4,0.346153846,176.7464239,4.567099648,0.0,9.967957042,5.261891555,0.0,74.56867759,34.74099466,30.24257381,0.0,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,5.9179060460000015,51.49050777,0.0,71.80956409999997,6.069221313,21.80584986,0.0,14.53505669,12.96557803,17.24901891,55.60671372,54.72778012,0.0,21.80584986,0.0,0.0,0.0,0.0,5.824404498,0.0,29.91688551,60.55475765,6.196843572000001,0.0,69.13521455,0.0,5.261891555,0.0,2.341500378,8.773966198,12.88782241,3.469848855,1.051025162,19.40119536,10.62012971,0.954511921,0.0,0.0,440.0,0
CHEMBL524016,7.96,4.2473800000000015,27,338.265,6,6,0,361.449,102.004,6,4,2917646.652,-2.94,138,1,1,3,1.185185185,2.074074074,2.851851852,0.471229401,0.2336774,0.2336774,-0.471229401,1.585722139,938.3555252999997,17.47264464,8.170704218,4.081260784,18.47648073,13.33083114,15.342622400000002,9.62367121,7.121035359,5.311792028,3.884406409,15.342622400000002,9.62367121,7.121035359,5.311792028,3.884406409,0,6,0.428571429,158.3979526,9.303962602,0.0,14.95193556,5.261891555,0.0,38.17047518,24.47146181,30.39103483,5.693927995,18.3232805,0.0,11.70439283,0.0,0.0,4.736862953999999,5.261891555,19.51903521,5.9179060460000015,51.67656811,0.0,48.17748791,11.94920965,11.03340144,4.736862953999999,19.51903521,13.15163837,17.24901891,50.04326223,36.65915542,0.0,11.03340144,0.0,5.879988336,0.0,0.0,5.824404498,12.4868703,35.61081351,32.10410811,12.39368714,24.26832252,25.58540228,9.998754509,0.0,0.0,8.055397297999999,12.78367065,10.10525442,1.854474626,1.583452165,9.724219632,11.25773055,1.302467325,0.0,0.0,11.0,1
CHEMBL524045,7.68,5.5175800000000015,27,355.723,4,5,0,378.907,107.693,5,4,2496178.8880000003,-2.38,138,1,1,3,1.148148148,1.925925926,2.666666667,0.329147476,0.233677387,0.233677387,-0.329147476,1.651938745,962.3817279,18.00530517,8.102901425,4.143384834,18.63961743,13.22467799,15.36512499,9.72429394,7.467627942999999,5.6046022970000005,4.142323637,16.12105393,10.10225841,7.904063722999999,5.856578612000001,4.268311795,0,4,0.409090909,164.3680256,4.567099648,0.0,9.967957042,5.261891555,0.0,55.83778214,36.10128037,35.26520712,0.0,11.71639853,0.0,5.824404498,0.0,0.0,0.0,5.261891555,14.53505669,5.9179060460000015,51.49050777,0.0,58.63309621,6.069221313,22.63434133,0.0,14.53505669,12.96557803,17.24901891,55.60671372,36.52867891,5.022633314,11.03340144,0.0,0.0,11.60093989,0.0,5.824404498,0.0,34.93951882,49.78230922,6.196843572000001,12.13273414,38.80337921,11.60093989,5.261891555,0.0,2.292724395,8.648859796,10.94547896,3.308734262,1.03649599,12.22023557,10.52330973,0.943424255,0.0,6.025181487999999,21.0,1
CHEMBL526107,8.7,4.60378,29,430.18,6,7,1,462.436,116.8947,7,4,7381264.32,-1.39,158,3,3,1,1.137931034,1.862068966,2.517241379,0.476694559,0.237022453,0.237022453,-0.476694559,1.306255161,742.3048977999998,20.86553365,9.176812496,5.40410463,20.26937395,14.06641191,17.42215584,11.09674133,9.334823552000001,7.2049612970000005,4.774176726,19.00815238,11.8897396,10.12782182,7.919720566,5.206139584,1,6,0.772727273,182.1055321,14.95356129,0.0,4.983978521,10.24587008,0.0,0.0,111.1053259,6.544756406,6.606881965,16.35980361,0.0,11.70439283,0.0,0.0,4.736862953999999,5.261891555,14.86786677,17.25080256,57.78739461,38.60561177,10.29712401,11.94920965,21.74780668,10.05365156,48.15668994,0.0,28.58191543,63.611799100000006,4.472719516000001,0.0,0.0,5.817862777999999,5.879988336,15.9299439,0.0,5.824404498,30.14054517,35.94280083,51.36657298,0.0,0.0,49.23149257,4.736862953999999,5.261891555,0.0,6.705083117,11.02720201,12.79029032,0.7170001290000001,2.707415246,2.068046282,11.68908344,3.845447561,2.180527785,3.603237431,2.0,1
CHEMBL540964,7.19,4.0409,40,551.377,8,14,2,581.617,139.4192,10,3,333714074.9,-3.78,216,0,0,3,1.05,1.725,2.3,0.443698532,0.415910235,0.415910235,-0.443698532,1.587326087,1419.40171,30.75712827,12.167601,8.357612768,29.7169677,18.55851721,22.26744074,12.17722372,10.08296781,5.883583692999999,3.424826846,23.08393732,13.66038697,11.79679296,7.200112619,4.362337613,2,10,0.384615385,229.5454742,10.05365156,9.476340119,22.91840755,18.26992695,0.0,38.9703128,37.25557254,23.3721291,30.38873313,6.103966388,10.80920493,0.0,10.02329115,12.26953859,35.91497945,0.0,24.80334673,5.414990469,57.58777092,6.544756406,66.48807518,11.25737949,21.89977617,10.03888347,53.74930889,32.27574621,5.414990469,33.25840029,65.95058367,0.0,11.25737949,17.96578233,0.0,0.0,57.74508027,11.57071638,11.25737949,12.13273414,42.06785198,18.32957771,20.7712116,20.1215438,4.736862953999999,31.1781165,0.0,72.31588816,28.80415718,6.56368944,-0.382628243,-0.599977372,9.517160573,-3.1103484860000004,6.478184112999999,-4.002792032,0.0,64.0,1
CHEMBL549365,6.0,4.09092,30,397.736,3,6,2,419.912,118.4549,6,3,4474663.671,-3.36,152,0,0,3,1.066666667,1.866666667,2.6,0.341202705,0.252079907,0.252079907,-0.341202705,1.925627517,1150.886475,21.35129568,9.42523157,5.163725896,21.67299763,14.3674124,16.8293909,9.581197671,7.273082241,4.791120007,3.404222994,17.58531985,9.959162144,7.709518021,5.02621711,3.617108045,2,5,0.208333333,180.2083132,10.63357721,9.589074368,0.0,5.261891555,0.0,53.56259379,53.94592702,17.00690643,6.069221313,12.58659724,0.0,5.907179729,5.907179729,0.0,9.589074368,5.261891555,10.63357721,0.0,26.31013685,6.544756406,81.8737429,6.069221313,34.18774778,10.63357721,24.40095669,11.21535881,25.17858727,27.04834315,54.59730362,5.022633314,10.77244843,0.0,0.0,11.60093989,11.94902056,18.87275776,10.58608481,27.4628029,0.0,18.19910121,56.31489812,10.63357721,16.86283144,9.589074368,0.0,0.0,25.81874366,16.5132535,3.321481175,-0.757916299,17.96428072,0.256287635,3.768592239,0.0,6.059721815,1000.0,0
CHEMBL549378,7.8,2.21698,32,426.356,8,10,2,451.556,120.8339,7,3,13874354.67,-3.58,166,0,0,3,1.28125,2.0625,2.6875,0.341202699,0.269710753,0.269710753,-0.341202699,1.831743139,1139.983694,23.09088376,9.700094574,5.558413644,23.30275414,15.18489041,18.4164783,10.04289058,8.338775699,4.818157783,3.103454735,19.23297488,10.92254339,9.171994801,5.558460247,3.654911334,2,9,0.363636364,190.0306493,10.63357721,14.270877300000002,0.0,10.36057336,10.19736362,50.30709868,17.69618563,24.44693557,11.76314931,28.7986882,0.0,5.907179729,5.907179729,0.0,9.589074368,5.261891555,30.61142557,7.047671983,38.64886452,6.544756406,52.7936821,16.640296499999998,23.15114534,10.63357721,44.37880505,23.67802126,11.33111287,42.51705626,35.84237462,0.0,10.57107519,0.0,0.0,11.33678588,17.85620029,18.3805685,5.693927995,21.82845468,16.01858881,18.62457832,51.10590119,25.92962263,5.261891555,9.589074368,0.0,1.510161769,25.72143633,27.30520924,4.297155072,-0.840446967,10.32847789,0.249628094,5.899070095,1.694887693,1.417754112,15.85,1
CHEMBL549791,7.2,1.24078,34,438.298,9,11,3,465.514,121.1457,8,3,33476762.97,-4.04,178,0,0,3,1.264705882,2.029411765,2.647058824,0.418180652,0.269710753,0.269710753,-0.418180652,1.837512104,1216.622055,24.59944919,10.26636534,5.846042834,24.88010441,16.11674207,19.4934484,10.64650153,8.753959757999999,5.060230304,3.238764037,19.4934484,10.64650153,8.753959757999999,5.060230304,3.238764037,3,11,0.391304348,196.3437912,20.15725554,14.270877300000002,0.0,10.36057336,10.19736362,32.90394574,23.7625527,24.44693557,11.76314931,24.88740719,0.0,17.68862757,5.907179729,0.0,19.1127527,5.261891555,30.61142557,7.047671983,45.25574649,6.544756406,53.17386675,17.52339673,11.81435946,10.63357721,49.48533245,30.28490322,11.33111287,48.40778019,34.74898628,0.0,11.45417541,0.0,0.0,0.0,17.85620029,36.76889831,11.25737949,11.25737949,4.681802935,37.37950732,26.84043291,25.92962263,14.78556989,9.589074368,0.0,6.858943459,25.78679229,35.29933408,2.150264726,-0.625589011,9.690718883999999,0.154578964,5.431564033,1.670059248,0.0,63.1,1
CHEMBL550059,6.9,2.72948,29,364.279,4,6,2,384.439,109.6959,7,3,4469902.444,-3.98,144,0,0,3,1.0,1.793103448,2.517241379,0.341202705,0.251437568,0.251437568,-0.341202705,1.802893509,1013.807645,19.77254725,9.810614814,5.499388532,20.47648073,14.1690351,15.7080411,9.170579343,6.414193311,4.361147713,2.937310884,15.7080411,9.170579343,6.414193311,4.361147713,2.937310884,2,6,0.130434783,168.7702404,10.63357721,14.57305289,0.0,5.261891555,0.0,48.53093655,34.88945568,24.37796026,6.069221313,12.58659724,0.0,5.907179729,5.907179729,0.0,9.589074368,5.261891555,15.61755573,0.0,12.46266245,6.544756406,90.25062788,17.1961243,11.81435946,10.63357721,29.38493521,11.21535881,11.33111287,15.92144017,79.12372490000001,0.0,11.12690298,0.0,0.0,0.0,11.94902056,12.45193614,11.98427311,16.69035448,0.0,36.65915542,48.53379079,15.61755573,5.261891555,9.589074368,0.0,0.0,29.22368624,14.05901258,3.292442889,-0.7419133520000001,21.34174121,3.77714824,-0.118784479,0.0,0.0,125.89,0
CHEMBL550246,6.9,2.32088,24,325.67,3,6,2,341.798,91.4749,6,2,251254.6824,-2.84,122,0,0,2,1.125,1.875,2.541666667,0.341202705,0.251437568,0.251437568,-0.341202705,2.144649957,756.3592319,17.51286528,8.703751798999999,5.111277501,17.36359655,11.59655545,12.8293909,7.349146864,5.102035667,3.328323877,2.189865291,13.58531985,7.727111337,5.538471447999999,3.56342098,2.402750342,2,5,0.166666667,144.7967645,10.63357721,9.589074368,0.0,5.261891555,0.0,41.93277523,29.82891977,17.00690643,6.069221313,12.58659724,0.0,5.907179729,5.907179729,0.0,9.589074368,5.261891555,10.63357721,0.0,12.46266245,6.544756406,70.74683991,6.069221313,23.41529935,10.63357721,24.40095669,11.21535881,11.33111287,15.92144017,54.59730362,5.022633314,0.0,0.0,0.0,11.60093989,11.94902056,18.87275776,10.58608481,5.563451492,0.0,48.53093655,12.13558838,10.63357721,16.86283144,9.589074368,0.0,0.0,24.5565913,14.35001027,1.272820933,-0.768016345,16.74897963,0.274201861,-0.118961658,0.0,5.962151781,125.89,0
