,smiles,IC50,pchembl,type,ID
1698,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,4.1610000000000005,8.38,IC50,CHEMBL3671347
1672,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,5.455,8.26,IC50,CHEMBL3671348
1697,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C)C3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,2.134,8.67,IC50,CHEMBL3671349
1639,Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,1.5530000000000002,8.81,IC50,CHEMBL3671350
1709,Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,4.5969999999999995,8.34,IC50,CHEMBL3671351
1671,Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,2.33,8.63,IC50,CHEMBL3671352
1723,Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,2.076,8.68,IC50,CHEMBL3671353
1662,Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.965,9.02,IC50,CHEMBL3671354
1740,Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,1.124,8.95,IC50,CHEMBL3671355
1748,Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.7909999999999999,9.1,IC50,CHEMBL3671356
1725,Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,1.854,8.73,IC50,CHEMBL3671357
1687,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(CC(F)F)C3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,1.0,9.0,IC50,CHEMBL3671358
1694,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C=O)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,0.9,9.05,IC50,CHEMBL3671359
1663,COC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)c5ncc(Br)cc5F,2.0,8.7,IC50,CHEMBL3671360
1670,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(CC(F)(F)F)C3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,1.0,9.0,IC50,CHEMBL3671361
175,CN1C(=O)N(C2CCN(CC(O)Cn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(cc5)C(F)(F)F)CC2)c6cc(Cl)ccc16,80.0,7.1,IC50,CHEMBL367349
207,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(I)cc6,120.0,6.92,IC50,CHEMBL367803
179,CC(=O)N1CCc2c(C1)c(nn2C[C@H](O)CN3CCC(CC3)n4c(O)nc5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,180.0,6.75,IC50,CHEMBL368007
176,CC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCC(CC3)n4c(O)nc5ccc(Cl)cc45)c6ccc(Cl)c(C)c6,190.0,6.72,IC50,CHEMBL369561
168,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5cc(C)ccc45)c6ccc(Br)cc6,90.0,7.05,IC50,CHEMBL369566
1857,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCCCC4)C(=O)NC5(CC5)C#N,1.7,8.77,IC50,CHEMBL3701846
1858,FC1(F)CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.0,9.0,IC50,CHEMBL3701847
1859,CC1(C)CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,3.8,8.42,IC50,CHEMBL3701848
1860,Cc1nsc(n1)N2CCC(CC2)N3CCC3C(=O)N4C[C@@H](C[C@H]4C(=O)NC5(CC5)C#N)S(=O)(=O)c6ccccc6Cl,0.9,9.05,IC50,CHEMBL3701849
1861,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCOCC4)C(=O)NC5(CC5)C#N,0.8,9.1,IC50,CHEMBL3701850
1862,CC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.3,8.89,IC50,CHEMBL3701851
1863,FC(F)(F)CN1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,3.9,8.41,IC50,CHEMBL3701852
1864,CC1(C)CC(CCO1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.5,8.6,IC50,CHEMBL3701853
1865,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCCC4)C(=O)NC5(CC5)C#N,2.0,8.7,IC50,CHEMBL3701854
1866,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCSCC4)C(=O)NC5(CC5)C#N,2.2,8.66,IC50,CHEMBL3701855
1867,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.7,8.77,IC50,CHEMBL3701856
1868,CS(=O)(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.7,8.57,IC50,CHEMBL3701857
1869,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccc(F)cc5Cl,6.7,8.17,IC50,CHEMBL3701858
1870,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(F)cc5Cl,1.5,8.82,IC50,CHEMBL3701859
1871,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccc(Cl)cc5,121.0,6.92,IC50,CHEMBL3701860
1872,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccccc5OC,1738.0,5.76,IC50,CHEMBL3701861
1873,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccccc5OC(F)(F)F,65.5,7.18,IC50,CHEMBL3701862
1874,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5cccc(c5)C(F)(F)F,8.0,8.1,IC50,CHEMBL3701863
1875,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5cccc(Cl)c5,1.8,8.74,IC50,CHEMBL3701864
1876,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(C)cc5,1.4,8.85,IC50,CHEMBL3701865
1877,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5OC,9.2,8.04,IC50,CHEMBL3701866
1878,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(Cl)cc5,2.8,8.55,IC50,CHEMBL3701867
1879,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5OC(F)(F)F,4.1,8.39,IC50,CHEMBL3701868
1880,CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5cccc(c5)C(F)(F)F,1.6,8.8,IC50,CHEMBL3701869
1881,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.5,9.3,IC50,CHEMBL3701870
1882,CC1CCCN(C1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.4,9.4,IC50,CHEMBL3701871
1883,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCSCC4)C(=O)NC5(CC5)C#N,0.3,9.52,IC50,CHEMBL3701872
1884,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCC4)C(=O)NC5(CC5)C#N,1.2,8.92,IC50,CHEMBL3701873
1885,CC(C)(C)OC(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.3,8.64,IC50,CHEMBL3701874
1886,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCNCC4)C(=O)NC5(CC5)C#N,4.2,8.38,IC50,CHEMBL3701875
1887,CC(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.2,8.66,IC50,CHEMBL3701876
1888,CS(=O)(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.5,8.6,IC50,CHEMBL3701877
1889,COC(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.6,8.59,IC50,CHEMBL3701878
1890,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCN(CC4)C=O)C(=O)NC5(CC5)C#N,1.4,8.85,IC50,CHEMBL3701879
1891,FC(F)(F)C(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,3.7,8.43,IC50,CHEMBL3701880
1892,CCN1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,6.2,8.21,IC50,CHEMBL3701881
1894,CC1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.5,9.3,IC50,CHEMBL3701882
1895,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCOCC4)C(=O)NC5(CC5)C#N,0.8,9.1,IC50,CHEMBL3701883
1896,Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCCC4)C(=O)NC5(CC5)C#N,0.5,9.3,IC50,CHEMBL3701884
1897,CC1CCCCN1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.9,9.05,IC50,CHEMBL3701885
1898,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.4,9.4,IC50,CHEMBL3701886
1899,Clc1cccc(c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.3,9.52,IC50,CHEMBL3701887
1900,Cc1ccc(cc1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.4,9.4,IC50,CHEMBL3701888
1901,FC(F)(F)Oc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.8,9.1,IC50,CHEMBL3701889
1902,FC(F)(F)c1cccc(c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.4,9.4,IC50,CHEMBL3701890
1903,Clc1ccc(cc1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.8,9.1,IC50,CHEMBL3701891
1904,CC1(C)CCCN(C1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.3,8.64,IC50,CHEMBL3701892
256,N#Cc1nc(NC2CCCCC2)c3ncn(C4CCCC4)c3n1,63.0,7.2,IC50,CHEMBL370318
284,CCCN1CCN(CC1)c2ccc(cc2)C(=O)NC3(CCCCC3)C(=O)NCC#N,2900.0,5.54,IC50,CHEMBL371064
263,CCCC[C@H](NC(=O)O[C@@H]1C[C@H](C)C[C@H](C)C1)C(=O)C(=O)N[C@H](C)c2ccccc2,63.0,7.2,IC50,CHEMBL371749
274,CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N,121.0,6.92,IC50,CHEMBL372979
624,CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N,7.0,8.15,IC50,CHEMBL374508
417,CN1CCN(Cc2ccc(CCNC(=O)c3cnc(nc3NCC(C)(C)C)C#N)cc2)CC1,2.5,8.6,IC50,CHEMBL374890
385,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,12000.0,4.92,IC50,CHEMBL377123
298,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)c3ccncc3)C(F)(F)F)C(=O)NCC#N,188.0,6.73,IC50,CHEMBL377285
342,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5cccnc45)c6ccc(Br)cc6,68.0,7.17,IC50,CHEMBL377511
363,CC(C)C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@@H](COCc2ccccc2)C#N,52.0,7.28,IC50,CHEMBL377553
337,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)NCc5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,18.0,7.75,IC50,CHEMBL377683
341,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,13.0,7.89,IC50,CHEMBL377684
301,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ncccn2)C(F)(F)F)C(=O)NCC#N,1698.0,5.77,IC50,CHEMBL378583
349,Cc1cccc2OCC(=O)N(C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3)c12,145.0,6.84,IC50,CHEMBL379351
332,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)OCc5ccccc45)c6ccc(Br)cc6,133.0,6.88,IC50,CHEMBL379502
391,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)C)\C=C\S(=O)(=O)C,150.0,6.82,IC50,CHEMBL379669
339,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5ccccc45)c6ccc(cc6)C(F)(F)F,23.0,7.64,IC50,CHEMBL379769
328,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4c5ccc(Cl)cc5CNS4(=O)=O)c6ccc(Br)cc6,75.0,7.12,IC50,CHEMBL379770
387,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](COCc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,35000.0,4.46,IC50,CHEMBL379772
343,Cc1cccc2OCC(=O)N(C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(Br)cc6)CC3)c12,170.0,6.77,IC50,CHEMBL380361
312,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)C#N)C(F)(F)F)C(=O)NCC#N,172.0,6.76,IC50,CHEMBL380425
344,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(Br)cc6,130.0,6.89,IC50,CHEMBL380541
365,CC(C)C[C@H](NC(=O)CN1CCC(CC1)c2ccccc2)C(=O)N[C@@H](COCc3ccccc3)C#N,140.0,6.85,IC50,CHEMBL380665
326,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)c4ccnc5ccccc45)c6ccc(cc6)C(F)(F)F,1700.0,5.77,IC50,CHEMBL381271
333,CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)OCc5ccccc45)c6ccc(cc6)C(F)(F)F,88.0,7.06,IC50,CHEMBL381369
304,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccsc2)C(F)(F)F)C(=O)NCC#N,365.0,6.44,IC50,CHEMBL381621
303,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2nccs2)C(F)(F)F)C(=O)NCC#N,240.0,6.62,IC50,CHEMBL381758
302,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2onc(C)n2)C(F)(F)F)C(=O)NCC#N,436.0,6.36,IC50,CHEMBL382038
382,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,48000.0,4.32,IC50,CHEMBL382180
325,CC(C)(C)OC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,826.0,6.08,IC50,CHEMBL382419
319,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccccc2F)C(F)(F)F)C(=O)NCC#N,614.0,6.21,IC50,CHEMBL382576
299,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,653.0,6.18,IC50,CHEMBL382820
386,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CS(=O)(=O)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,13000.0,4.89,IC50,CHEMBL383730
346,CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(Br)cc6,60.0,7.22,IC50,CHEMBL383835
414,CC(C)(C)CNc1nc(ncc1C(=O)NCCc2cccc(OCCn3ccnc3)c2)C#N,0.51,9.29,IC50,CHEMBL384685
425,COc1cccc(CCNC(=O)c2cnc(nc2NC3CCCCC3)C#N)c1,0.23,9.64,IC50,CHEMBL385632
644,O=C(NCCc1ccccc1)c2cnc(nc2NC3CCCCC3)C#N,130.0,6.89,IC50,CHEMBL386506
1485,CCCC[C@@H](C#N)n1cc(nn1)[C@@](C)(NC(=O)c2ccsc2)C3CCCCC3,10.0,8.0,IC50,CHEMBL387191
463,O=C(C[C@@H](CC1CCCCC1)C(=O)N[C@@]2(CCN(CC3CC3)C2)C#N)N4CCOCC4,22.0,7.66,IC50,CHEMBL388894
2004,CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C5COC5)C#N)CC1,2.9,8.54,IC50,CHEMBL3889502
1950,CCOc1ccc(cc1C(F)(F)F)c2nc(nc3c2ccn3CC(=O)NC4CCN(C)CC4)C#N,2.9,8.54,IC50,CHEMBL3889868
2003,Cn1cnc2c(nc(nc12)C#N)c3cc(F)c(OCCC4CCNCC4)c(c3)C(F)(F)F,1.9,8.72,IC50,CHEMBL3890549
2023,Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN(CC4)C(CF)CF)c(c3)C(F)(F)F,1.0,9.0,IC50,CHEMBL3890680
2022,CC(C)CN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,2.8,8.55,IC50,CHEMBL3890864
1981,CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCCO5)C#N)CC1,2.4,8.62,IC50,CHEMBL3892402
2016,Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN(CC4)C(=O)C5CCCN5)c(c3)C(F)(F)F,2.7,8.57,IC50,CHEMBL3892435
1768,[O-][N+](=O)c1cccc(Nc2nc(nc(n2)N3CCNCC3)C#N)c1,17.0,7.77,IC50,CHEMBL3893204
1975,Cn1ccc2c(nc(nc12)C#N)c3ccc(OCC4CNC4)c(c3)C(F)(F)F,4.5,8.35,IC50,CHEMBL3893553
1960,OCCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,3.1,8.51,IC50,CHEMBL3895203
1986,CN1CCC[C@H]1C(=O)N2CC(COc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)C2,2.1,8.68,IC50,CHEMBL3895204
1929,CCOc1ccc(cc1C(F)(F)F)c2nc(nc3c2ncn3C)C#N,3.8,8.42,IC50,CHEMBL3895692
1980,CCN1CCC(CCOc2ccc(cc2C#N)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,2.7,8.57,IC50,CHEMBL3896371
1927,CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCCO5)C#N)CC1,4.7,8.33,IC50,CHEMBL3896488
1958,Cn1c(nc2c(nc(nc12)C#N)c3cnc(OCCC4CCNCC4)c(c3)C(F)(F)F)C(F)(F)F,3.3,8.48,IC50,CHEMBL3897588
1921,Cc1nc2c(nc(nc2n1C)C#N)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F,2.7,8.57,IC50,CHEMBL3898750
2033,CC(C)N1CCC[C@H]1C(=O)N2CCC(COc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)CC2,2.4,8.62,IC50,CHEMBL3899258
1765,O[C@@H](CNc1nc(nc(n1)N2CCNCC2)C#N)c3ccccc3,23.0,7.64,IC50,CHEMBL3899928
1938,CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5CC6CCOC6)C#N)CC2,4.7,8.33,IC50,CHEMBL3900039
1997,FC(F)(F)c1cc(cnc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC(=O)N5CCOCC5)C#N,3.1,8.51,IC50,CHEMBL3900851
1935,CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)CC1,1.9,8.72,IC50,CHEMBL3901142
1982,CCN1CC(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,3.1,8.51,IC50,CHEMBL3901848
1990,CCN1CCC(C)(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)CC1,3.8,8.42,IC50,CHEMBL3901954
1952,CCN1CCN(CC1)C(=O)COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N,2.6,8.59,IC50,CHEMBL3902381
1968,FC(F)(F)c1cc(ccc1OCCC2CCOCC2)c3nc(nc4c3ccn4CC(=O)N5CCC(CN6CCCC6)CC5)C#N,2.5,8.6,IC50,CHEMBL3902944
1770,FC(F)(F)c1ccc(Nc2nc(nc(n2)N3CCNCC3)C#N)cc1,23.0,7.64,IC50,CHEMBL3902967
1937,CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,3.5,8.46,IC50,CHEMBL3903038
1953,CN1CCC(CC1)NC(=O)Cn2ccc3c(nc(nc23)C#N)c4ccc(OCCC5CCOCC5)c(c4)C(F)(F)F,2.1,8.68,IC50,CHEMBL3903423
2008,CN1CCC(C1)C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,2.3,8.64,IC50,CHEMBL3903922
1919,CN(C)C(=O)N1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,6.2,8.21,IC50,CHEMBL3904221
434,Cc1cccc(O[C@H]2CCN3C[C@H]2OC3=O)c1C,16.0,7.8,IC50,CHEMBL390474
431,O=C1O[C@@H]2CN1CC[C@@H]2OCc3ccccc3,174.0,6.76,IC50,CHEMBL390475
2014,CN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,1.5,8.82,IC50,CHEMBL3904895
2007,CN1C[C@@H](O)C[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,2.3,8.64,IC50,CHEMBL3904985
1983,CCN1CCCC(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,3.0,8.52,IC50,CHEMBL3905182
1757,O[C@@H](CNc1nc(NC2CCCCC2)nc(n1)C#N)c3ccccc3,23.0,7.64,IC50,CHEMBL3905213
