smiles,IC50
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.296
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.367
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5,2.876
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4C(F)(F)F)C(=O)C(=O)NC5CC5,1.379
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)c5oc6ccccc6n5,0.737
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.704
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Br)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.668
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Br)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.52
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Br)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.442
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(I)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.652
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(I)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.6
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.593
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.56
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.668
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4C(F)(F)F)C(=O)C(=O)NC5CC5,0.983
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Br)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,2.978
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.55
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.403
CC(C)(NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,10.47
Clc1ccc(cc1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C(=O)C(=O)NC5CC5)S(=O)(=O)c6ccccc6Cl,17.88
CC(C)[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.328
CC(C)C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,1.265
Clc1ccc(cc1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)N[C@@H](CC4CCCCC4)C(=O)C(=O)NC5CC5)S(=O)(=O)c6ccccc6Cl,1.417
CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.827
CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.734
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5ccccc5,1.114
C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.787
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5ccccc5,1.213
CCCC(C)NC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.776
CCCC(C)NC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,1.024
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(Cl)cc4Cl)C(=O)C(=O)NC5CC5,0.34
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(F)cc4Cl)C(=O)C(=O)NC5CC5,0.558
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC(F)(F)F,1.06
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC(C)C,0.568
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(Cl)cc4Cl)C(=O)C(=O)NC5CC5,0.634
CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.508
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC,0.779
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5,5.426
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5,5.982
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)N(C)C5CC5,22.26
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(F)cc4Cl)C(=O)C(=O)NC5CC5,0.527
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCc5ccccc5,0.901
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCc5cccc6ccccc56,2.758
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5cccc6ccccc56,1.959
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CCOCC5,0.676
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCOC,0.63
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC(C)C,0.876
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(cc4Cl)N5CCOCC5)C(=O)C(=O)NC6CC6,2.568
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(cc4Cl)N5CCOCC5)C(=O)C(=O)NC6CC6,3.328
CC(C)[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.478
CC(C)C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,2.608
CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl,2.866
CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl,2.934
CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5ccccc5,2.348
CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N,897
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)NCc3oncc3,19000
Clc1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3cncc(n3)C#N)C(=O)N4CCOCC4,415
COC(=O)[C@@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,51
Oc1ccc(cc1)S(=O)(=O)C2CCN(C2)c3cncc(n3)C#N,315
O=S(=O)(C1CCN(C1)c2cncc(n2)C#N)c3ccc(Oc4cncc(n4)C#N)cc3,136.67
OC(=O)[C@@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,246.67
FC(F)(F)CNC(=O)[C@@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,64.5
CCOC(=O)[C@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,87.5
Clc1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N,67.5
Clc1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N,63
Clc1ccccc1S(=O)(=O)[C@H]2C[C@@H](N(C2)c3cncc(n3)C#N)C(=O)N4CCOCC4,110
FC(F)(F)CNC(=O)[C@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,87
Clc1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,1.5
Cc1oc(nn1)[C@H]2C[C@@H](CN2c3ccnc(n3)C#N)S(=O)(=O)c4ccccc4Cl,7.8
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,0.31
FC(F)(F)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,17.5
Fc1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,0.65
Oc1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,1969.38
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](CN3CCOCC3)N(C2)c4ccnc(n4)C#N,4
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](CN3CCOCC3)N(C2)c4nccc(n4)C#N,36
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](CN3CCC(F)(F)C3)N(C2)c4ccnc(n4)C#N,3.6
Clc1cccc(c1Cl)S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,5.35
Brc1ccccc1S(=O)(=O)[C@@H]2CCN(C2)c3ccnc(n3)C#N,0.63
FC(F)(F)c1cccc(c1)S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,5.6
FC(F)(F)CNC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,0.935
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)N4CCC4,1.65
C[C@H](NC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F)C(F)(F)F,0.665
CCN(CC)C(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,0.73
OC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,1.5
CC(C)NC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,4.967
CCNC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,1.433
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)NCC#N,8.733
Fc1ccc(CNC(=O)[C@@H]2C[C@@H](CN2c3ccnc(n3)C#N)S(=O)(=O)c4ccccc4C(F)(F)F)cc1,2.3
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)NC4(CC4)C#N,0.883
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(nc4CCCc34)C#N,0.205
Cc1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,0.55
FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F,0.167
NC(=O)C1C[C@@H](CN1c2cc(nc(n2)C#N)C(F)(F)F)S(=O)(=O)c3ccccc3C(F)(F)F,0.52
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F,0.335
CN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cc(nc(n4)C#N)C(F)(F)F,0.415
CC(C)(C)N1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cc(nc(n4)C#N)C(F)(F)F,0.15
FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN5CCC[C@H]5C4,0.355
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F)C(F)(F)F,1.7
FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)n4cccn4,0.052
FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN(CC4)C5CC5,0.056
FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F,0.535
COCCOc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F,0.13
FC(F)(F)c1ccc(CNC(=O)c2cnc(nc2N3CC[C@@H](C3)S(=O)(=O)c4ccccc4C(F)(F)F)C#N)cc1,0.029
CC(CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N)c4ccc(Cl)cc4,0.365
FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,0.061
FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)n4ccnc4,0.11
FC(F)(F)c1ccc(CNC(=O)c2cnc(nc2N3CC[C@@H](C3)S(=O)(=O)c4cccc(Cl)c4Cl)C#N)cc1,0.155
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NCC4(CC4)c5ccc(Cl)cc5)C#N,0.305
Fc1ccc(cc1)C2(CC2)NC(=O)c3cnc(nc3N4CC[C@@H](C4)S(=O)(=O)c5cccc(Cl)c5Cl)C#N,0.5
Fc1ccc(cc1)C2(CC2)NC(=O)c3cnc(nc3N4CC[C@@H](C4)S(=O)(=O)c5ccccc5C(F)(F)F)C#N,0.63
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NC4CC4c5ccccc5)C#N,0.66
FC(F)(F)CN1Cc2nc(nc(N3CC[C@@H](C3)S(=O)(=O)c4ccc(cc4Cl)n5cccn5)c2C1)C#N,0.945
FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)n4ccnc4)C#N,1.2
FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3nc(nc4CN(CC(F)(F)F)Cc34)C#N,1.7
NC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,1.8
Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3nccc(n3)C#N)N4CCN5CCC[C@H]5C4,2.121
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nccc(n3)C#N,2.202
CC(C)(C)N1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4nc(ncc4C(=O)NCC(F)(F)F)C#N,2.35
CC(CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN(CC4)C(C)(C)C)C#N)c5ccc(Cl)cc5,2.7
Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(nc4CN(Cc34)C=O)C#N)n5cccn5,2.75
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NCC(F)(F)F)C#N,3.15
OC[C@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,3.2
FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN(CC4)C5CC5)C#N,3.55
FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)C#N,4
CN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4nccc(n4)C#N,4.372
COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4nccc(n4)C#N,5.068
Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N)N4CCN5CCC[C@H]5C4,9.114
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N,10.62
Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N)N4CCN5CCC[C@H]5C4,14.49
FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N,15.7
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3nccc(n3)C#N,19.85
CN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cncc(n4)C#N,19.95
COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cncc(n4)C#N,35.62
COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cccc(n4)C#N,39.66
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N,121.5
COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4ccc(c(n4)C#N)[N+](=O)[O-],6857
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N,487.45
FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3cccc(Cl)c3Cl)C#N,0.32
O[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NC4CCCCC4)nc(nc23)C#N,340
CCCC[C@H](NC(=O)O[C@H](Cc1oc(nn1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)NN3CCOC3=O,1200
CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c3ccccc3,20
CN(C)CCCOc1ccc(cc1C(F)(F)F)c2cc3c(nnn3C)c(n2)C#N,3.3
CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3cc4c(nnn4C)c(n3)C#N)CC1,1.5
Cc1cccc(n1)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4cc5c(nnn5C)c(n4)C#N)CC2,9
Cc1cccc(n1)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4cc5c(ncn5C)c(n4)C#N)CC2,26
Cn1nnc2c(nc(cc12)c3ccc(CCCO)c(c3)C(F)(F)F)C#N,13
Cn1nnc2c(nc(cc12)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F)C#N,0.8
COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C(=O)OC(C)(C)C)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,3.223
COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,1.486
COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C)C3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,1.198
CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Cl)cn5,2.749
CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Br)cn5,3.687
FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,3.158
FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ccc(Br)cn4)C(=O)NC5(CC5)C#N,3.823
FC(F)CN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Cl)cn5,0.694
FC(F)CN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Br)cn5,0.779
CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Cl)cc5F,1.26
CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Br)cc5F,1.269
Fc1cc(Cl)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.066
Fc1cc(Br)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.086
CN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Br)cc5F,0.613
CCN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Br)cc5F,0.721
Fc1cc(Br)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(OCC(F)(F)F)cc5Cl,1.666
Fc1cc(Cl)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(OCC(F)(F)F)cc5Cl,2.917
CC(C)(C)OC(=O)N1CCC1(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(F)cc4Cl)c5ncc(Cl)cc5F,0.377
CC(C)(C)OC(=O)N1CCC1(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(F)cc4Cl)c5ncc(Br)cc5F,0.492
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3C(=O)OC(C)(C)C)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,7.062
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3C(=O)OC(C)(C)C)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,2.219
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,1.574
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N,1.769
